File_name,Problem type,Variables number,Best solution,Dual bound,Root Gap,Gap,Solution Time,NodeBB
set_cover_n1250_m1086_d0.06_b_w165_seed1.txt,Set Cover,1250,31.000000,17.000000,0.483871,0.451613,3600.031983,1149
set_cover_n1250_m1086_d0.06_b_w165_seed2.txt,Set Cover,1250,31.000000,17.000000,0.483871,0.451613,3600.083597,1321
set_cover_n1250_m1086_d0.06_b_w165_seed3.txt,Set Cover,1250,29.000000,17.000000,0.448276,0.413793,3600.071068,1347
set_cover_n1250_m1086_d0.06_b_w165_seed4.txt,Set Cover,1250,32.000000,17.000000,0.500000,0.468750,3600.042012,1314
set_cover_n1500_m1336_d0.05_b_w165_seed1.txt,Set Cover,1500,38.000000,20.000000,0.473684,0.473684,3600.035962,833
set_cover_n1500_m1336_d0.05_b_w165_seed2.txt,Set Cover,1500,39.000000,20.000000,0.487179,0.487179,3600.073602,851
set_cover_n1500_m1336_d0.05_b_w165_seed3.txt,Set Cover,1500,38.000000,20.000000,0.473684,0.473684,3600.025776,827
set_cover_n1500_m1336_d0.05_b_w165_seed4.txt,Set Cover,1500,39.000000,20.000000,0.487179,0.487179,3600.094983,781
set_cover_n1750_m1586_d0.04_b_w165_seed1.txt,Set Cover,1750,45.000000,23.000000,0.488889,0.488889,3600.038732,662
set_cover_n1750_m1586_d0.04_b_w165_seed2.txt,Set Cover,1750,45.000000,23.000000,0.488889,0.488889,3600.033148,669
set_cover_n1750_m1586_d0.04_b_w165_seed3.txt,Set Cover,1750,44.000000,23.000000,0.477273,0.477273,3600.216727,644
set_cover_n1750_m1586_d0.04_b_w165_seed4.txt,Set Cover,1750,45.000000,23.000000,0.488889,0.488889,3600.064898,600
set_cover_n2000_m1836_d0.04_b_w165_seed1.txt,Set Cover,2000,52.000000,26.000000,0.500000,0.500000,3600.043585,395
set_cover_n2000_m1836_d0.04_b_w165_seed2.txt,Set Cover,2000,50.000000,26.000000,0.480000,0.480000,3600.077158,462
set_cover_n2000_m1836_d0.04_b_w165_seed3.txt,Set Cover,2000,51.000000,26.000000,0.490196,0.490196,3600.030684,456
set_cover_n2000_m1836_d0.04_b_w165_seed4.txt,Set Cover,2000,51.000000,26.000000,0.490196,0.490196,3600.022836,484
set_cover_n2250_m2086_d0.03_b_w165_seed1.txt,Set Cover,2250,57.000000,30.000000,0.473684,0.473684,3600.127497,166
set_cover_n2250_m2086_d0.03_b_w165_seed2.txt,Set Cover,2250,56.000000,29.000000,0.482143,0.482143,3600.043260,289
set_cover_n2250_m2086_d0.03_b_w165_seed3.txt,Set Cover,2250,58.000000,29.000000,0.500000,0.500000,3600.025342,259
set_cover_n2250_m2086_d0.03_b_w165_seed4.txt,Set Cover,2250,58.000000,29.000000,0.500000,0.500000,3600.036103,311
set_cover_n2500_m2336_d0.03_b_w165_seed1.txt,Set Cover,2500,65.000000,33.000000,0.492308,0.492308,3600.038789,150
set_cover_n2500_m2336_d0.03_b_w165_seed2.txt,Set Cover,2500,64.000000,33.000000,0.484375,0.484375,3600.039980,149
set_cover_n2500_m2336_d0.03_b_w165_seed3.txt,Set Cover,2500,67.000000,33.000000,0.507463,0.507463,3600.054179,192
set_cover_n2500_m2336_d0.03_b_w165_seed4.txt,Set Cover,2500,66.000000,33.000000,0.500000,0.500000,3600.032530,170
set_cover_n2750_m2586_d0.03_b_w165_seed1.txt,Set Cover,2750,73.000000,36.000000,0.506849,0.506849,3600.147723,122
set_cover_n2750_m2586_d0.03_b_w165_seed2.txt,Set Cover,2750,72.000000,36.000000,0.500000,0.500000,3600.029234,151
set_cover_n2750_m2586_d0.03_b_w165_seed3.txt,Set Cover,2750,70.000000,36.000000,0.485714,0.485714,3600.029910,124
set_cover_n2750_m2586_d0.03_b_w165_seed4.txt,Set Cover,2750,72.000000,36.000000,0.500000,0.500000,3600.031980,138
set_cover_n3000_m2836_d0.03_b_w165_seed1.txt,Set Cover,3000,80.000000,40.000000,0.500000,0.500000,3600.037355,57
set_cover_n3000_m2836_d0.03_b_w165_seed2.txt,Set Cover,3000,80.000000,39.000000,0.512500,0.512500,3600.160423,90
set_cover_n3000_m2836_d0.03_b_w165_seed3.txt,Set Cover,3000,78.000000,39.000000,0.500000,0.500000,3600.048555,101
set_cover_n3000_m2836_d0.03_b_w165_seed4.txt,Set Cover,3000,78.000000,39.000000,0.500000,0.500000,3600.032185,58
set_cover_n3250_m3086_d0.02_b_w165_seed1.txt,Set Cover,3250,85.000000,43.000000,0.494118,0.494118,3600.033995,59
set_cover_n3250_m3086_d0.02_b_w165_seed2.txt,Set Cover,3250,87.000000,43.000000,0.505747,0.505747,3600.086451,53
set_cover_n3250_m3086_d0.02_b_w165_seed3.txt,Set Cover,3250,85.000000,43.000000,0.494118,0.494118,3600.111797,55
set_cover_n3250_m3086_d0.02_b_w165_seed4.txt,Set Cover,3250,87.000000,43.000000,0.505747,0.505747,3600.168774,88
set_cover_n3500_m3336_d0.02_b_w165_seed1.txt,Set Cover,3500,92.000000,46.000000,0.500000,0.500000,3600.039299,45
set_cover_n3500_m3336_d0.02_b_w165_seed2.txt,Set Cover,3500,93.000000,46.000000,0.505376,0.505376,3600.148699,48
set_cover_n3500_m3336_d0.02_b_w165_seed3.txt,Set Cover,3500,92.000000,46.000000,0.500000,0.500000,3600.088960,40
set_cover_n3500_m3336_d0.02_b_w165_seed4.txt,Set Cover,3500,91.000000,46.000000,0.494505,0.494505,3600.028709,42
set_cover_n3750_m3586_d0.02_b_w165_seed1.txt,Set Cover,3750,102.000000,49.000000,0.519608,0.519608,3600.054152,23
set_cover_n3750_m3586_d0.02_b_w165_seed2.txt,Set Cover,3750,102.000000,49.000000,0.519608,0.519608,3600.036288,25
set_cover_n3750_m3586_d0.02_b_w165_seed3.txt,Set Cover,3750,99.000000,49.000000,0.505051,0.505051,3600.067266,17
set_cover_n3750_m3586_d0.02_b_w165_seed4.txt,Set Cover,3750,101.000000,49.000000,0.514851,0.514851,3600.132662,17
set_cover_n4000_m3836_d0.02_b_w165_seed1.txt,Set Cover,4000,109.000000,53.000000,0.513761,0.513761,3600.195365,15
knapsack_n100m10o1b5_0.txt,SOC Knapsack,100,3911.000000,3911.000000,0.017387,0.000000,9.641494,478
knapsack_n100m10o1b5_1.txt,SOC Knapsack,100,4344.000000,4344.000000,0.026243,0.000000,20.420666,1241
knapsack_n100m10o1b5_2.txt,SOC Knapsack,100,3743.000000,3743.000000,0.025114,0.000000,19.335803,756
knapsack_n100m10o1b5_4.txt,SOC Knapsack,100,3861.000000,3861.000000,0.020979,0.000000,6.569037,503
knapsack_n100m10o1b5_3.txt,SOC Knapsack,100,4231.000000,4231.000000,0.017254,0.000000,18.429589,1097
knapsack_n100m10o3b5_0.txt,SOC Knapsack,100,3820.000000,3820.000000,0.031152,0.000000,4.701098,1312
knapsack_n100m10o3b5_1.txt,SOC Knapsack,100,4253.000000,4253.000000,0.032213,0.000000,5.318111,1713
knapsack_n100m10o3b5_3.txt,SOC Knapsack,100,4114.000000,4114.000000,0.025766,0.000000,8.875520,2324
knapsack_n100m10o3b5_4.txt,SOC Knapsack,100,3806.000000,3806.000000,0.019706,0.000000,3.393720,777
knapsack_n100m10o5b5_0.txt,SOC Knapsack,100,3787.000000,3787.000000,0.036705,0.000000,17.271577,1073
knapsack_n100m10o3b5_2.txt,SOC Knapsack,100,3609.000000,3609.000000,0.034913,0.000000,36.737849,2594
knapsack_n100m10o5b5_1.txt,SOC Knapsack,100,4189.000000,4189.000000,0.040105,0.000000,6.637012,1758
knapsack_n100m10o5b5_2.txt,SOC Knapsack,100,3511.000000,3511.000000,0.042438,0.000000,22.836926,2583
